Waypoint,,PDKNO,50.9520000000,7.1756666700,,2.0019233227,EDDK,,ED,250,2019-08-31T20:51:52
Waypoint,,PDLNO,51.4030000000,6.7413333300,,1.7655206919,EDDL,,ED,250,2019-08-31T20:51:52
Waypoint,,PDLSI,51.1373333300,6.7853333300,,1.7227476835,EDDL,,ED,250,2019-08-31T20:51:52
Waypoint,,PDLEC,51.1873333300,6.9383333300,,1.7019335032,EDDL,,ED,250,2019-08-31T20:51:52
Waypoint,,PDMH2,48.3196666700,11.8000000000,,3.1165413857,EDDM,,ED,250,2019-08-31T20:51:52
Waypoint,,PDMH1,48.2500000000,11.8040000000,,3.1034400463,EDDM,,ED,250,2019-08-31T20:51:52
Waypoint,,PDMOS,48.4550000000,11.9040000000,,3.1393315792,EDDM,,ED,250,2019-08-31T20:51:52
Waypoint,,PDMF2,48.3893333300,11.8080000000,,3.1287758350,EDDM,,ED,250,2019-08-31T20:51:52
Waypoint,,PDMF1,48.4550000000,11.8060000000,,3.1409733295,EDDM,,ED,250,2019-08-31T20:51:52
Waypoint,,PDNNO,49.5853333300,10.9560000000,,2.9477322102,EDDN,,ED,250,2019-08-31T20:51:52
Waypoint,,PDNSI,49.4176666700,10.9756666700,,2.9020626545,EDDN,,ED,250,2019-08-31T20:51:52
Waypoint,,PDNFO,49.4030000000,11.1923333300,,3.1932787895,EDDN,,ED,250,2019-08-31T20:51:52
Waypoint,,PDNOS,49.5590000000,11.2010000000,,3.1748058796,EDDN,,ED,250,2019-08-31T20:51:52
Waypoint,,PDPNO,51.5393333300,12.1893333300,,3.5316841602,EDDP,,ED,250,2019-08-31T20:51:52
Waypoint,,PDPSI,51.2868333300,12.1341666700,,3.5680983067,EDDP,,ED,250,2019-08-31T20:51:52
Waypoint,,PDRN2,49.2676666700,7.0883333300,,2.1578927040,EDDR,,ED,250,2019-08-31T20:51:52
Waypoint,,PDRE2,49.2746666700,7.1706666700,,2.1463859081,EDDR,,ED,250,2019-08-31T20:51:52
Waypoint,,PDRE1,49.3080000000,7.2550000000,,2.1314337254,EDDR,,ED,250,2019-08-31T20:51:52
Waypoint,,PDRN1,49.3256666700,7.0696666700,,2.1455922127,EDDR,,ED,250,2019-08-31T20:51:52
Waypoint,,PDRSI,49.1256666700,7.0696666700,,2.1959364414,EDDR,,ED,250,2019-08-31T20:51:52
Waypoint,,PDSWH,48.7166666700,9.0676666700,,2.5938489437,EDDS,,ED,250,2019-08-31T20:51:52
Waypoint,,PDSLI,48.6070000000,9.1393333300,,2.6214795113,EDDS,,ED,250,2019-08-31T20:51:52
Waypoint,,PDSOS,48.6226666700,9.3256666700,,2.6315598488,EDDS,,ED,250,2019-08-31T20:51:52
Waypoint,,PDSSI,48.6080000000,9.2256666700,,2.6265926361,EDDS,,ED,250,2019-08-31T20:51:52
Waypoint,,PDSEC,48.7580000000,9.1923333300,,2.6023690701,EDDS,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVN2,52.4893333300,9.7246666700,,2.6940395832,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVN1,52.5550000000,9.7873333300,,2.7063024044,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVLI,52.3560000000,9.8853333300,,2.6607933044,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVE2,52.4206666700,9.7590000000,,2.6823065281,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVE1,52.3746666700,10.0343333300,,3.0259041786,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVW2,52.4030000000,9.5020000000,,2.6932229996,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDVW1,52.3246666700,9.4060000000,,2.7020943165,EDDV,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWL1,53.2363333300,8.4756666700,,2.3873775005,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWWH,52.9716666700,8.6176666700,,2.4194345474,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWS2,53.0196666700,8.8060000000,,2.2904200554,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWS1,52.9423333300,8.8196666700,,2.4743363857,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWNO,53.1060000000,8.7403333300,,2.3238236904,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PDWL2,53.1403333300,8.6333333300,,2.3533985615,EDDW,,ED,250,2019-08-31T20:51:52
Waypoint,,PFETA,50.0030000000,8.8080000000,,2.3010208607,EDFE,,ED,250,2019-08-31T20:51:52
Waypoint,,PFEEC,49.9510000000,8.8353333300,,2.4714286327,EDFE,,ED,250,2019-08-31T20:51:52
Waypoint,,PFESI,49.9040000000,8.7833333300,,2.4506871700,EDFE,,ED,250,2019-08-31T20:51:52
Waypoint,,PFHEC,49.9560000000,7.4050000000,,2.0762047768,EDFH,,ED,250,2019-08-31T20:51:52
Waypoint,,PFHSI,49.8590000000,7.3550000000,,2.0716497898,EDFH,,ED,250,2019-08-31T20:51:52
Waypoint,,PFHNO,50.0080000000,7.1843333300,,2.1914517879,EDFH,,ED,250,2019-08-31T20:51:52
Waypoint,,PFHWH,49.9090000000,7.0873333300,,2.0029892921,EDFH,,ED,250,2019-08-31T20:51:52
Waypoint,,PFMRO,49.5423333300,8.4176666700,,2.3818988800,EDFM,,ED,250,2019-08-31T20:51:52
Waypoint,,PFMWH,49.4176666700,8.4423333300,,2.3858721256,EDFM,,ED,250,2019-08-31T20:51:52
Waypoint,,PFMSI,49.4040000000,8.5060000000,,2.3832223415,EDFM,,ED,250,2019-08-31T20:51:52
Waypoint,,PFMEC,49.5363333300,8.6196666700,,2.3872785568,EDFM,,ED,250,2019-08-31T20:51:52
Waypoint,,PFMKI,49.5540000000,8.5540000000,,2.3862283230,EDFM,,ED,250,2019-08-31T20:51:52
Waypoint,,PHLWH,53.8246666700,10.5510000000,,3.0415189266,EDHL,,ED,250,2019-08-31T20:51:52
Waypoint,,PHLNO,53.9020000000,10.7716666700,,3.1037786007,EDHL,,ED,250,2019-08-31T20:51:52
Waypoint,,PHLS2,53.7843333300,10.7666666700,,3.0797369480,EDHL,,ED,250,2019-08-31T20:51:52
Waypoint,,PHLS1,53.7030000000,10.7353333300,,3.0597491264,EDHL,,ED,250,2019-08-31T20:51:52
Waypoint,,PHLLI,53.6843333300,10.6333333300,,3.0437948704,EDHL,,ED,250,2019-08-31T20:51:52
Waypoint,,PJANO,48.0580000000,10.1696666700,,2.9599056244,EDJA,,ED,250,2019-08-31T20:51:52
Waypoint,,PJASI,47.9020000000,10.2666666700,,2.8373415470,EDJA,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNK1,51.3666666700,6.4533333300,,1.7824391127,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNWH,51.2090000000,6.3756666700,,1.8042926788,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNK2,51.3236666700,6.4676666700,,1.7832968235,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNRO,51.1393333300,6.4206666700,,1.8016879559,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNGO,51.1540000000,6.5050000000,,1.7831854820,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLNMI,51.2903333300,6.5363333300,,1.7764188051,EDLN,,ED,250,2019-08-31T20:51:52
Waypoint,,PLPEC,51.7000000000,8.6166666700,,2.3997895718,EDLP,,ED,250,2019-08-31T20:51:52
Waypoint,,PLPW1,51.5060000000,8.6363333300,,2.3870031834,EDLP,,ED,250,2019-08-31T20:51:52
Waypoint,,PLPW2,51.5413333300,8.6413333300,,2.3899552822,EDLP,,ED,250,2019-08-31T20:51:52
Waypoint,,PLPNO,51.6520000000,8.5373333300,,2.3886942863,EDLP,,ED,250,2019-08-31T20:51:52
Waypoint,,PLPSI,51.5853333300,8.7196666700,,2.3982059956,EDLP,,ED,250,2019-08-31T20:51:52
Waypoint,,PLVSI,51.5383333300,6.2413333300,,1.7664314508,EDLV,,ED,250,2019-08-31T20:51:52
Waypoint,,PLVNO,51.6530000000,6.1833333300,,1.7391997576,EDLV,,ED,250,2019-08-31T20:51:52
Waypoint,,PLWEC,51.4726666700,7.7070000000,,2.0807766914,EDLW,,ED,250,2019-08-31T20:51:52
Waypoint,,PLWNO,51.5873333300,7.6166666700,,2.0886161327,EDLW,,ED,250,2019-08-31T20:51:52
Waypoint,,PLWWH,51.5746666700,7.5373333300,,2.0840592384,EDLW,,ED,250,2019-08-31T20:51:52
Waypoint,,PLWSI,51.4510000000,7.6236666700,,2.0806002617,EDLW,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAN1,48.5183333300,10.8950000000,,2.9038765430,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAW1,48.4176666700,10.7196666700,,2.8879015446,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAW2,48.4216666700,10.8200000000,,2.8850123882,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAS1,48.3933333300,11.0666666700,,3.1645386219,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAO1,48.5133333300,10.9833333300,,2.9038486481,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAS2,48.4050000000,10.9533333300,,2.8762819767,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAO2,48.4533333300,10.9916666700,,2.8877243996,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMAN2,48.4833333300,10.9116666700,,2.8960719109,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMALI,48.4900000000,10.8766666700,,2.8975901604,EDMA,,ED,250,2019-08-31T20:51:52
Waypoint,,PMOE1,48.0196666700,11.4040000000,,3.1540215015,EDMO,,ED,250,2019-08-31T20:51:52
Waypoint,,PMOE2,48.0500000000,11.3343333300,,3.1686978340,EDMO,,ED,250,2019-08-31T20:51:52
Waypoint,,PMOWH,48.0833333300,11.1500000000,,3.2040255070,EDMO,,ED,250,2019-08-31T20:51:52
Waypoint,,PNYOS,47.7403333300,9.5560000000,,2.6394009590,EDNY,,ED,250,2019-08-31T20:51:52
Waypoint,,PNYWH,47.6736666700,9.3853333300,,2.6208658218,EDNY,,ED,250,2019-08-31T20:51:52
Waypoint,,PNYNO,47.7176666700,9.4040000000,,2.6212079525,EDNY,,ED,250,2019-08-31T20:51:52
Waypoint,,PNYSI,47.6060000000,9.5863333300,,2.6352243423,EDNY,,ED,250,2019-08-31T20:51:52
Waypoint,,POPNO,53.4843333300,11.7590000000,,3.3346936703,EDOP,,ED,250,2019-08-31T20:51:52
Waypoint,,POPSI,53.3423333300,11.8000000000,,3.3023400307,EDOP,,ED,250,2019-08-31T20:51:52
Waypoint,,PQMNO,50.3686666700,11.7873333300,,3.1979546547,EDQM,,ED,250,2019-08-31T20:51:52
Waypoint,,PQMEC,50.3716666700,11.9373333300,,3.1889946461,EDQM,,ED,250,2019-08-31T20:51:52
Waypoint,,PQMSI,50.2030000000,11.7756666700,,3.1677598953,EDQM,,ED,250,2019-08-31T20:51:52
Waypoint,,PQMQU,50.1923333300,11.9206666700,,3.1425476074,EDQM,,ED,250,2019-08-31T20:51:52
Waypoint,,PRZWH,49.2893333300,7.3123333300,,2.1278135777,EDRZ,,ED,250,2019-08-31T20:51:52
Waypoint,,PRZOS,49.1706666700,7.5085000000,,2.1064548492,EDRZ,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBBR,48.6913333300,8.1060000000,,2.3391885757,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBSI,48.7060000000,7.9550000000,,2.1639473438,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBEC,48.7423333300,8.1666666700,,2.3366222382,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBRO,48.8373333300,8.2236666700,,2.3304116726,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBNO,48.8666666700,8.0570000000,,2.2931537628,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PSBWH,48.8243333300,8.0030000000,,2.2935492992,EDSB,,ED,250,2019-08-31T20:51:52
Waypoint,,PTLSI,48.2913333300,7.7000000000,,2.0919001102,EDTL,,ED,250,2019-08-31T20:51:52
Waypoint,,PTLWH,48.4353333300,7.7676666700,,2.1046290398,EDTL,,ED,250,2019-08-31T20:51:52
Waypoint,,PTLEC,48.3343333300,7.9166666700,,2.0781602859,EDTL,,ED,250,2019-08-31T20:51:52
Waypoint,,PTLOS,48.4186666700,7.9923333300,,2.0937163830,EDTL,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEN2,52.3413333300,10.5373333300,,2.9907329082,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEW1,52.3363333300,10.3540000000,,3.0069530010,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEW2,52.3166666700,10.4833333300,,2.9950544834,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEMI,52.3040000000,10.3893333300,,3.0051248074,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVESI,52.2216666700,10.4236666700,,3.0031063557,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEE1,52.2676666700,10.6540000000,,2.9719970226,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEE2,52.3050000000,10.6246666700,,2.9795455933,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVECH,52.3040000000,10.7246666700,,2.9685347080,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVEN1,52.3863333300,10.5893333300,,2.9897406101,EDVE,,ED,250,2019-08-31T20:51:52
Waypoint,,PVKWH,51.3726666700,9.1873333300,,2.7011134624,EDVK,,ED,250,2019-08-31T20:51:52
